,sentence_id,cosine_similarity,pearson_correlation,js_divergence
85,85,-0.09441504799303267,0.04986283356939319,0.435145225961892
86,86,0.6695213044904348,0.5957045727168871,0.2920674861129756
87,87,0.741922340376921,0.727223884323657,0.13756252257800428
88,88,-0.32676125156876,-0.3269408394396395,0.4192873711248187
89,89,-0.05070395865734804,-0.04599970313368459,0.44058323154063644
90,90,0.002338620664257441,-0.11228060053830108,0.5531459639219101
91,91,-0.5282238439602907,-0.4672663195160112,0.4469122480665428
92,92,-0.564815034451114,-0.46429345147550427,0.46105625682113704
93,93,0.8462240124700466,0.8477412282157253,0.08386238301962345
94,94,0.11562103191830428,0.1468490463149757,0.27896149609874094
95,95,-0.7633048273801664,-0.6937583253467932,0.5491224139741765
96,96,0.5845400240127262,0.5717584768668209,0.31679024496970193
97,97,-0.5652397989060192,-0.5521249679021248,0.2884965365257467
98,98,-0.4390268808663012,-0.4192165063480174,0.5365580016775315
99,99,-0.31612916454855844,-0.17252693277534895,0.32717393561851416
100,100,-0.43319141969637714,-0.36094191094258943,0.35821657988522404
101,101,-0.33556224539177215,-0.2239901402677139,0.40027207366616596
102,102,0.045716312096670986,-0.0013898991884890785,0.3050824586899676
103,103,-0.4261011183263562,-0.23916380168534104,0.4191278507825924
104,104,-0.12742506696296416,0.1252272829983444,0.448470767530209
105,105,-0.6965169213991252,-0.5866624766369763,0.3912365047952801
106,106,0.567501752067901,0.4838453177439244,0.2883064168946218
107,107,0.8335606201450566,0.8195087354536724,0.2092306105740171
108,108,0.5365698845363222,0.6126792179373796,0.2998342328856749
109,109,-0.6263101700069926,-0.598911099491595,0.32486522828739733
110,110,0.9363676830153149,0.9380074764466364,0.2608144014647139
111,111,0.7241720321683344,0.7849274864392861,0.19846919718768613
112,112,0.5534234021848362,0.5231406650482703,0.25764360406699666
113,113,0.6558978212299608,0.6658603020593423,0.15016637189355822
114,114,0.25628834315818244,0.24290440905909805,0.31451815429096736
115,115,0.09579047153929765,0.18656204435256335,0.5216973206029126
116,116,0.7997108319240679,0.8022895124544681,0.1154078479388741
117,117,0.4599529699151475,0.4483317910460461,0.184140993247026
118,118,0.8175003825456666,0.8666759570890437,0.06543400729470586
119,119,0.03793962786177499,0.049398511637864725,0.3461159669597287
120,120,0.6450230042218563,0.6158116018764924,0.2743389056545726
121,121,0.3937942321730195,0.3129228799748363,0.3385760438800061
122,122,0.7759641963821943,0.7759257413771357,0.19019044360834897
123,123,0.38754837787457,0.31689683451104456,0.22629543057719334
124,124,-0.1752311111544529,-0.2883125043380167,0.48564633608993657
125,125,0.45725138776479735,0.4701538603793903,0.4353004666297227
126,126,-0.012058107175921016,-0.006703451799288787,0.2450338090178692
127,127,0.35651440478129454,-0.054074566451033895,0.39284184268851197
128,128,-0.16187167147098203,-0.19515732947284078,0.44687327507895785
129,129,0.35088719202642216,0.3210378672515175,0.31123482367979227
130,130,0.06516774774891933,0.25975826028636784,0.5220695175705661
131,131,0.112195534112414,-0.12415772896333835,0.5778930919256826
132,132,0.31326948821287354,0.2717094631688623,0.2689151275929627
133,133,0.3032269773640588,0.23205475498064107,0.3226905477914181
134,134,0.561835319505566,0.5040362012798981,0.3052166323604263
135,135,0.4332575149105519,0.4111295752959609,0.16327890225396577
136,136,0.49484446899348977,0.5121747916068397,0.3327559651750044
137,137,0.030949487611016013,-0.038382679430492506,0.48468081472230656
138,138,0.538188728907897,0.5250268487939838,0.35536864081806413
139,139,0.5363678807381504,0.5354172782328024,0.14319960916322122
140,140,0.8192652613896775,0.8142207324552513,0.07849159966204187
141,141,0.7072158429215801,0.6856692185539337,0.13162017863051564
142,142,0.5734430568681201,0.546038483318885,0.16528635738491848
143,143,0.7755079667089585,0.8321040531220925,0.2654960055204305
144,144,0.8628548212866669,0.8513308440991716,0.34060750808565543
145,145,0.31740204515380427,0.32994549198731155,0.34619392979770214
146,146,0.42038461151714746,0.419741643238001,0.21166655502755724
147,147,0.7149752548547103,0.718965821082524,0.2622138808438741
